$id,$type,BattingFirstTeamId,BowlingFirstTeamId,FirstInningsOvers,SecondInningsOvers,PitchCondition,Id,TimeStamp,BattingTeamId,BowlingTeamId,StrikerId,NonStrikerId,BowlerId,KeeperId,NewFielderId,NewBatsmanId,BatsmanId,NewKeeperId
762696708,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,34ebebde-0d8e-4b17-9284-64ae7d5d5170,2021-02-18T07:29:33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259628001,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,b69c5e8b-bab3-48ef-9a06-eeb6283b5ca4,2021-02-18T07:30:02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803872336,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,2f10813c-ab80-41c3-ab85-51c88ae54602,2021-02-18T07:30:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110993398,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,7d2ce71e-bc3a-4c47-9717-176ab67bcb7e,2021-02-18T07:30:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40610507,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,6516ffc9-e3a0-4f3c-82e7-3cd655b03186,2021-02-18T07:31:53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222540316,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,294c41e3-98ab-4e76-a229-a6b2d7e5f511,2021-02-18T07:32:37,NA,NA,NA,NA,198555,NA,NA,NA,NA,NA
598652093,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,75ade453-3b00-45a0-a762-1402b88c613a,2021-02-18T07:33:11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81997941,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,79172007-6cb4-405b-a25f-dac453472131,2021-02-18T07:33:35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531160711,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,a97dcbe1-3730-4f09-a4df-1e8cbf625020,2021-02-18T07:34:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841210375,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,76f88c9b-210e-43f5-80e2-aa7e73345bd3,2021-02-18T07:34:26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
953717155,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,34989529-80c5-4a19-b89b-7b4cec2a3662,2021-02-18T07:34:57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861171392,live_scoring_core.events.outdoor_cricket.NewOverStarted,NA,NA,NA,NA,NA,79d3a6a5-5583-4d75-a45d-9c8cf80c7d6e,2021-02-18T07:35:08,NA,NA,NA,NA,260826,NA,NA,NA,NA,NA
435402818,live_scoring_core.events.outdoor_cricket.BallBowled,NA,NA,NA,NA,NA,0488115d-8705-4be4-9bba-706ef5155a67,2021-02-18T07:35:42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
