Bowlers,Overs,Runs,Wkts,Econ,id,innings,match_name,date,league,season,home_team,away_team,home_score,away_score,umpire,Player.Id,User.Id,team,season_id,league_id,FirstName,LastName,Maidens,RunsConceded,Wickets,BowlingDotBalls,NoBall,Wide,Catches,RunOuts,DoublePlay,Played,EmailAddressConfirmed,MatchName,LeagueName,SeasonName,StartDateTime,battingFirstName,battingFirstId,bowlingFirstName,bowlingFirstId,$id,$type,Over,Ball
Pat Danaher,2,25,0,12.5,299905,2,Round 5,2020-12-03T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,The Michael Bevans,185,184,Landon Blackhall,341673,260826,The Nutty Cuckoo Super Kings,112,1398,Pat,Danaher,0,25,0,1,3,2,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-12-03T06:53:46Z,The Nutty Cuckoo Super Kings,18132,The Michael Bevans,11117,734500062,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Devin Goheen,2,26,1,13,299905,2,Round 5,2020-12-03T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,The Michael Bevans,185,184,Landon Blackhall,307675,243716,The Nutty Cuckoo Super Kings,112,1398,Devin,Goheen,0,26,1,0,0,1,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-12-03T06:53:46Z,The Nutty Cuckoo Super Kings,18132,The Michael Bevans,11117,955663673,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Ben Cull,2,16,0,8,299905,2,Round 5,2020-12-03T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,The Michael Bevans,185,184,Landon Blackhall,305760,242570,The Nutty Cuckoo Super Kings,112,1398,Ben,Cull,0,16,0,4,0,4,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-12-03T06:53:46Z,The Nutty Cuckoo Super Kings,18132,The Michael Bevans,11117,500620900,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Bill Lowrie,2,9,2,4.5,299905,2,Round 5,2020-12-03T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,The Michael Bevans,185,184,Landon Blackhall,344103,262026,The Nutty Cuckoo Super Kings,112,1398,Bill,Lowrie,0,9,2,2,1,1,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-12-03T06:53:46Z,The Nutty Cuckoo Super Kings,18132,The Michael Bevans,11117,483780355,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Jimmy Day,2,14,0,7,299905,2,Round 5,2020-12-03T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,The Michael Bevans,185,184,Landon Blackhall,301054,125735,The Nutty Cuckoo Super Kings,112,1398,Jimmy,Day,0,14,0,2,0,0,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-12-03T06:53:46Z,The Nutty Cuckoo Super Kings,18132,The Michael Bevans,11117,520558561,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Bill Millar,4,44,0,11,299904,1,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,307529,219482,Workers Club Lions,112,1398,Bill,Millar,0,44,0,3,0,3,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,731555515,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Henry Franklin,4,35,0,8.75,299904,1,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,317561,178387,Workers Club Lions,112,1398,Henry,Franklin,0,35,0,7,0,0,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,951224340,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
The Taconator,4,50,0,12.5,299904,1,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,255695,113801,Workers Club Lions,112,1398,The,Taconator,0,50,0,3,1,3,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,658072182,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Tom Smith,3,38,0,12.67,299904,1,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,255702,211954,Workers Club Lions,112,1398,Tom,Smith,0,38,0,1,0,2,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,687413055,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Nic Martin,3,16,0,5.33,299904,1,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,343428,180643,Workers Club Lions,112,1398,Nic,Martin,0,16,0,8,0,0,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,48648890,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Brendan O�Sullivan,2,28,0,14,299904,1,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,NA,NA,NA,112,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shaun Marshall,4,32,0,8,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,308836,244413,The Hunts,112,1398,Shaun,Marshall,0,32,0,6,0,3,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,989666608,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Darren Eastwell,4,27,1,6.75,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,308837,244414,The Hunts,112,1398,Darren,Eastwell,0,27,1,3,0,1,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,876466437,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Johnny Temuskus,3,29,0,9.67,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,273794,223613,The Hunts,112,1398,Johnny,Temuskus,0,29,0,3,0,0,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,392279831,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Atif Rizvi,3,23,2,7.67,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,217127,78000,The Hunts,112,1398,Atif,Rizvi,0,23,2,3,0,1,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,80355339,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Atif Rizvi,3,23,2,7.67,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,341305,78000,Workers Club Lions,112,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nabin Neupane,2,32,1,16,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,324589,245620,The Hunts,112,1398,Nabin,Neupane,0,32,1,1,0,0,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,486415655,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Michael Totsis,2,28,0,14,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,101555,86627,The Hunts,112,1398,Michael,Totsis,0,28,0,4,0,1,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,738013416,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Sean Kennedy,2,22,0,11,299904,2,Round 5,2020-11-30T16:45:00Z,JJ Holland Midweek,2020,The Hunts,Workers Club Lions,213,197,Ashik Mostafa Alvi,128203,44711,The Hunts,112,1398,Sean,Kennedy,0,22,0,1,0,0,0,0,0,0,NA,Round 5,JJ Holland Midweek,2020,2020-11-30T06:31:40Z,The Hunts,9013,Workers Club Lions,16726,504825659,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Justin Lott,4,40,2,10,299901,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,128798,108650,The Michael Bevans,112,1398,Justin,Lott,0,40,2,3,1,3,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,129497567,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Rory O'hehir,4,37,2,9.25,299901,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,168033,142810,The Michael Bevans,112,1398,Rory,O'hehir,0,37,2,3,0,5,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,258916251,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Jack Davies,4,34,0,8.5,299901,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,308063,243967,The Michael Bevans,112,1398,Jack,Davies,0,34,0,4,0,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,755406182,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Pat Youens,3,17,1,5.67,299901,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,131032,110567,The Michael Bevans,112,1398,Pat,Youens,0,17,1,5,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,610780489,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
David Jaul,3,26,0,8.67,299901,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,308045,243949,The Michael Bevans,112,1398,David,Jaul,0,26,0,3,0,4,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,95748763,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Kurt Aleckson,2,36,0,18,299901,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,318015,248601,The Michael Bevans,112,1398,Kurt,Aleckson,0,36,0,0,2,4,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,742306171,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Johnny Temuskus,3,28,1,9.33,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,273794,223613,The Hunts,112,1398,Johnny,Temuskus,0,28,1,2,1,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,872832630,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Geoff Peace,3,21,1,7,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,300434,238804,The Hunts,112,1398,Geoff,Peace,0,21,1,6,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,700816506,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Nabin Neupane,3,18,0,6,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,324589,245620,The Hunts,112,1398,Nabin,Neupane,0,18,0,5,1,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,832157756,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Shaun Marshall,3,13,2,4.33,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,308836,244413,The Hunts,112,1398,Shaun,Marshall,0,13,2,5,0,3,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,1045269650,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Dave Gnanadurai,2,23,1,11.5,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,94837,80792,The Hunts,112,1398,Dave,Gnanadurai,0,23,1,1,0,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,456524217,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Atif Rizvi,2,13,0,6.5,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,217127,78000,The Hunts,112,1398,Atif,Rizvi,0,13,0,4,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,944226758,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Darren Eastwell,2,8,1,4,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,308837,244414,The Hunts,112,1398,Darren,Eastwell,1,8,1,5,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,205699783,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Michael Totsis,2,10,0,5,299901,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,The Hunts,The Michael Bevans,193,142,Mahadi Masud,101555,86627,The Hunts,112,1398,Michael,Totsis,0,10,0,3,0,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:36:19Z,The Hunts,9013,The Michael Bevans,11117,834178665,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Arthur Veness,3,15,2,5,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,317560,148605,Workers Club Lions,112,1398,Arthur,Veness,0,15,2,4,0,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,1041822179,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Henry Franklin,3,20,0,6.67,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,317561,178387,Workers Club Lions,112,1398,Henry,Franklin,0,20,0,3,0,3,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,126893243,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
The Taconator,2.2,20,1,9.09,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,255695,113801,Workers Club Lions,112,1398,The,Taconator,0,20,1,2,0,3,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,460902396,live_scoring_core.dtos.outdoor_cricket.Overs,2,2
James Ahern,2,20,1,10,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,255715,211967,Workers Club Lions,112,1398,James,Ahern,0,20,1,0,0,4,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,594326744,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
John Diano,2,8,0,4,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,342879,261405,Workers Club Lions,112,1398,John,Diano,0,8,0,5,0,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,295640972,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Brendan O�Sullivan,2,20,0,10,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,NA,NA,NA,112,1398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nic Martin,2,13,2,6.5,299902,1,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,343428,180643,Workers Club Lions,112,1398,Nic,Martin,0,13,2,1,0,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,389807235,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
Mark Russell,4,22,3,5.5,299902,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,319381,249288,Major Paine,112,1398,Mark,Russell,0,22,3,3,0,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,815705830,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Ron Blair,3.1,9,1,2.9,299902,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,319380,249287,Major Paine,112,1398,Ron,Blair,0,9,1,7,0,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,310123533,live_scoring_core.dtos.outdoor_cricket.Overs,3,1
John Richardson,3,16,0,5.33,299902,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,318132,248667,Major Paine,112,1398,John,Richardson,0,16,0,6,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,994806472,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Andrew Palmer,3,18,0,6,299902,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,319462,249340,Major Paine,112,1398,Andrew,Palmer,0,18,0,3,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,300183518,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Brock Mills,2,26,1,13,299902,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,319304,249235,Major Paine,112,1398,Brock,Mills,0,26,1,3,2,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,176951498,live_scoring_core.dtos.outdoor_cricket.Overs,2,0
PHIL Brierley,1,7,1,7,299902,2,Round 4,2020-11-26T16:45:00Z,JJ Holland Midweek,2020,Workers Club Lions,Major Paine,100,118,Landon Blackhall,319291,249228,Major Paine,112,1398,PHIL,Brierley,0,7,1,3,1,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-26T06:34:36Z,Major Paine,18659,Workers Club Lions,16726,817751595,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Anthony Scardamaglia,4,40,1,10,299900,1,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,211158,180480,Doghouse,112,1398,Anthony,Scardamaglia,0,40,1,3,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,609235387,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Matt Finn,4,25,1,6.25,299900,1,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,212851,181879,Doghouse,112,1398,Matt,Finn,0,25,1,5,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,385675315,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Franc Serrano,4,30,1,7.5,299900,1,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,211157,180479,Doghouse,112,1398,Franc,Serrano,0,30,1,3,0,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,755686406,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Matthew Boundy,4,20,0,5,299900,1,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,210957,180316,Doghouse,112,1398,Matthew,Boundy,0,20,0,6,0,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,407839498,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Adrian Portia,3,27,1,9,299900,1,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,212849,181877,Doghouse,112,1398,Adrian,Portia,0,27,1,4,1,3,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,1024366380,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Lenon Stewart,1,13,0,13,299900,1,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,341853,260921,Doghouse,112,1398,Lenon,Stewart,0,13,0,0,1,3,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,298838194,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Rohan Bythell-Douglas,4,43,0,10.75,299900,2,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,301052,239860,The Nutty Cuckoo Super Kings,112,1398,Rohan,Bythell-Douglas,0,43,0,5,2,6,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,281463776,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Pat Danaher,4,38,1,9.5,299900,2,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,341673,260826,The Nutty Cuckoo Super Kings,112,1398,Pat,Danaher,0,38,1,3,3,1,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,256320263,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Adam Peel,4,26,0,6.5,299900,2,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,301057,239863,The Nutty Cuckoo Super Kings,112,1398,Adam,Peel,0,26,0,2,0,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,837713339,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Ben Cull,4,36,0,9,299900,2,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,305760,242570,The Nutty Cuckoo Super Kings,112,1398,Ben,Cull,0,36,0,6,1,2,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,8120311,live_scoring_core.dtos.outdoor_cricket.Overs,4,0
Devin Goheen,1,9,0,9,299900,2,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,307675,243716,The Nutty Cuckoo Super Kings,112,1398,Devin,Goheen,0,9,0,1,0,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,176044195,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Morgan Tear,1,9,0,9,299900,2,Round 4,2020-11-23T16:45:00Z,JJ Holland Midweek,2020,The Nutty Cuckoo Super Kings,Doghouse,161,163,Ashik Mostafa Alvi,301047,198555,The Nutty Cuckoo Super Kings,112,1398,Morgan,Tear,0,9,0,1,0,0,0,0,0,0,NA,Round 4,JJ Holland Midweek,2020,2020-11-23T06:21:33Z,The Nutty Cuckoo Super Kings,18132,Doghouse,14922,895565496,live_scoring_core.dtos.outdoor_cricket.Overs,1,0
Anthony Scardamaglia,3,20,0,6.67,299898,1,Round 3,2020-11-19T16:45:00Z,JJ Holland Midweek,2020,The Michael Bevans,Doghouse,90,94,Mahadi Masud,211158,180480,Doghouse,112,1398,Anthony,Scardamaglia,0,20,0,3,0,0,0,0,0,0,NA,Round 3,JJ Holland Midweek,2020,2020-11-19T06:48:22Z,The Michael Bevans,11117,Doghouse,14922,842748879,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
Franc Serrano,3,7,3,2.33,299898,1,Round 3,2020-11-19T16:45:00Z,JJ Holland Midweek,2020,The Michael Bevans,Doghouse,90,94,Mahadi Masud,211157,180479,Doghouse,112,1398,Franc,Serrano,0,7,3,6,0,1,0,0,0,0,NA,Round 3,JJ Holland Midweek,2020,2020-11-19T06:48:22Z,The Michael Bevans,11117,Doghouse,14922,1004697874,live_scoring_core.dtos.outdoor_cricket.Overs,3,0
